"","id","Le","vza","GF0_360","cc"
"79","DSCN6573.JPG",4.43,"30",0.127955944282475,0.872044055717525
"80","DSCN6574.JPG",0.33,"30",0.837520722574744,0.162479277425256
"81","DSCN6575.JPG",1.78,"30",0.458316659997332,0.541683340002668
"82","DSCN6576.JPG",2.53,"30",0.279064006555003,0.720935993444997
"83","DSCN6577.JPG",0.07,"30",0.964643000057166,0.0353569999428343
"84","DSCN6578.JPG",3.36,"30",0.250495436269746,0.749504563730254
"85","DSCN6579.JPG",0.21,"30",0.891251738790754,0.108748261209246
"86","DSCN6580.JPG",0.11,"30",0.942396006021456,0.0576039939785438
"87","DSCN6581.JPG",0.5,"30",0.765677699651289,0.234322300348711
"88","DSCN6582.JPG",4.36,"30",0.172083118961871,0.827916881038129
"89","DSCN6583.JPG",0.45,"30",0.785533260923417,0.214466739076583
"90","DSCN6584.JPG",0.24,"30",0.880314030374054,0.119685969625946
"91","DSCN6585.JPG",4.52,"30",0.167719468739877,0.832280531260123
"92","DSCN6586.JPG",1.01,"30",0.586915718668419,0.413084281331581
"93","DSCN6587.JPG",6.25,"30",0.0715095562034337,0.928490443796566
"94","DSCN6588.JPG",1.83,"30",0.378708626307666,0.621291373692334
"95","DSCN6589.JPG",1.86,"30",0.37134377560548,0.62865622439452
"96","DSCN6590.JPG",0.33,"30",0.841793860401303,0.158206139598697
"97","DSCN6591.JPG",1.85,"30",0.39118504544675,0.60881495455325
"98","DSCN6592.JPG",1.55,"30",0.436412660302216,0.563587339697784
"99","DSCN6593.JPG",0.04,"30",0.980749442634196,0.0192505573658035
"100","DSCN6594.JPG",0.27,"30",0.869805064883096,0.130194935116904
"101","DSCN6595.JPG",8.22,"30",0.0231949922826273,0.976805007717373
"102","DSCN6596.JPG",0.15,"30",0.925379675679796,0.0746203243202043
"103","DSCN6597.JPG",4.13,"30",0.134915871110349,0.865084128889651
"104","DSCN6598.JPG",4.69,"30",0.0838192419825073,0.916180758017493
"105","DSCN6599.JPG",0.1,"30",0.946002210407973,0.0539977895920273
"106","DSCN6600.JPG",0.19,"30",0.904580879971036,0.095419120028964
"107","DSCN6601.JPG",2.65,"30",0.248804283618209,0.751195716381791
"108","DSCN6602.JPG",0.02,"30",0.987847519960365,0.0121524800396349
"109","DSCN6603.JPG",5.27,"30",0.091912955658454,0.908087044341546
"110","DSCN6604.JPG",5.39,"30",0.106342537014806,0.893657462985194
"111","DSCN6605.JPG",4.27,"30",0.110039253796757,0.889960746203243
"112","DSCN6606.JPG",6.35,"30",0.0556270127098458,0.944372987290154
"113","DSCN6607.JPG",0,"30",0.999666533279979,0.000333466720021325
"114","DSCN6608.JPG",3.59,"30",0.247613331046705,0.752386668953295
"115","DSCN6609.JPG",0.22,"30",0.891780521732503,0.108219478267497
"116","DSCN6610.JPG",5.2,"30",0.106861792335982,0.893138207664018
"117","DSCN6611.JPG",0.23,"30",0.882695935517064,0.117304064482936
"118","DSCN6612.JPG",0.17,"30",0.914137083404791,0.0858629165952094
"119","DSCN6613.JPG",0.01,"30",0.993521218011014,0.0064787819889861
"120","DSCN6614.JPG",6.4,"30",0.0573467482230987,0.942653251776901
"121","DSCN6615.JPG",0.03,"30",0.983826864078965,0.0161731359210351
"122","DSCN6616.JPG",0.07,"30",0.960064978372301,0.0399350216276987
"123","DSCN6617.JPG",3.92,"30",0.14417671830637,0.85582328169363
